TF,target,importance
IRF4,UBE2Q2,1
IRF4,ISL2,1
IRF4,STARD5,1
IRF4,TMC3-AS1,1
IRF4,TMC3,1
IRF4,SEC11A,1
IRF4,MESP1,1
IRF4,TXNDC11,1
IRF4,TNFRSF17,1
IRF4,MIR193BHG,1
IRF4,BFAR,1
IRF4,NOMO1,1
IRF4,PDXDC1,1
IRF4,RRN3,1
IRF4,NOMO3,1
IRF4,NOMO2,1
IRF4,RPS15A,1
IRF4,ITPRIPL2,1
IRF4,MOSMO,1
IRF4,CD2BP2,1
IRF4,NETO2,1
IRF4,HERPUD1,1
IRF4,CES4A,1
IRF4,B3GNT9,1
IRF4,TRADD,1
IRF4,FBXL8,1
IRF4,NOL3,1
IRF4,TRPV3,1
IRF4,SLC52A1,1
IRF4,MIS12,1
IRF4,LINC00324,1
IRF4,RPL26,1
IRF4,TEKT3,1
IRF4,CDRT4,1
IRF4,TVP23C,1
IRF4,LINC02090,1
IRF4,SLC46A1,1
IRF4,CRLF3,1
IRF4,EVI2A,1
IRF4,MYO1D,1
IRF4,MYO1D-DT,1
IRF4,IKZF3,1
IRF4,DNAJC7,1
IRF4,MTMR4,1
IRF4,TEX14,1
IRF4,TRIM37,1
IRF4,ERN1,1
IRF4,HELZ-AS1,1
IRF4,WIPI1,1
IRF4,KIF19,1
IRF4,MFSD11,1
IRF4,UTS2R,1
IRF4,SMCHD1,1
IRF4,CEP192,1
IRF4,ESCO1,1
IRF4,TAF4B,1
IRF4,KCTD1,1
IRF4,DCC,1
IRF4,CD226,1
IRF4,AP3D1,1
IRF4,JSRP1,1
IRF4,DNM2,1
IRF4,ZNF708,1
IRF4,QPCTL,1
IRF4,SIX5,1
IRF4,RSPH6A,1
IRF4,PLA2G4C,1
IRF4,NCR1,1
IRF4,NLRP7,1
IRF4,NLRP2,1
IRF4,ISOC2,1
IRF4,LINC00298,1
IRF4,LINC00299,1
IRF4,PDIA6,1
IRF4,VSNL1,1
IRF4,LDAH,1
IRF4,UBXN2A,1
IRF4,SELENOI,1
IRF4,PREB,1
IRF4,CLIP4,1
IRF4,ALK,1
IRF4,CAPN13,1
IRF4,EHD3,1
IRF4,SLC30A6,1
IRF4,ARHGEF33,1
IRF4,SOS1,1
IRF4,SOS1-IT1,1
IRF4,CDKL4,1
IRF4,THADA,1
IRF4,PREPL,1
IRF4,SRBD1,1
IRF4,CHAC2,1
IRF4,ERLEC1,1
IRF4,EML6,1
IRF4,MTIF2,1
IRF4,C2orf74-AS1,1
IRF4,USP34,1
IRF4,PEX13,1
IRF4,PAPOLG,1
IRF4,VPS54,1
IRF4,LGALSL,1
IRF4,AFTPH-DT,1
IRF4,AFTPH,1
IRF4,FBXO48,1
IRF4,APLF,1
IRF4,GKN1,1
IRF4,GFPT1,1
IRF4,MCEE,1
IRF4,MRPL35,1
IRF4,LINC01943,1
IRF4,CYTOR,1
IRF4,LINC02611,1
IRF4,LYG1,1
IRF4,ACOXL-AS1,1
IRF4,WDR33,1
IRF4,COBLL1,1
IRF4,TTC21B-AS1,1
IRF4,SLC25A12,1
IRF4,ITGA6,1
IRF4,ITGA6-AS1,1
IRF4,PDK1-AS1,1
IRF4,PDK1,1
IRF4,SCRN3,1
IRF4,GPR155,1
IRF4,ATF2,1
IRF4,ZC3H15,1
IRF4,C2orf88,1
IRF4,MSTN,1
IRF4,DNAH7,1
IRF4,CFLAR,1
IRF4,CFLAR-AS1,1
IRF4,CASP10,1
IRF4,FZD7,1
IRF4,NDUFS1,1
IRF4,ZDBF2,1
IRF4,FASTKD2,1
IRF4,NYAP2,1
IRF4,RHBDD1,1
IRF4,COL4A4,1
IRF4,COL4A3,1
IRF4,MFF-DT,1
IRF4,GIGYF2,1
IRF4,SEPTIN2,1
IRF4,BOK,1
IRF4,ANKEF1,1
IRF4,OVOL2,1
IRF4,EIF2S2,1
IRF4,ITCH,1
IRF4,ERGIC3,1
IRF4,RBM12,1
IRF4,RPN2,1
IRF4,STK4,1
IRF4,KCNS1,1
IRF4,WFDC13,1
IRF4,EYA2-AS1,1
IRF4,LINC01754,1
IRF4,NCOA3,1
IRF4,HSPA13,1
IRF4,SLC5A3,1
IRF4,PRDM15,1
IRF4,TFF2,1
IRF4,TFF1,1
IRF4,SLC37A1,1
IRF4,CECR3,1
IRF4,LINC00528,1
IRF4,DERL3,1
IRF4,TPST2,1
IRF4,CRYBB1,1
IRF4,CRYBA4,1
IRF4,APOBEC3D,1
IRF4,APOBEC3G,1
IRF4,APOBEC3H,1
IRF4,MGAT3,1
IRF4,ATF4,1
IRF4,BIK,1
IRF4,EDEM1,1
IRF4,KAT2B,1
IRF4,OXSM,1
IRF4,STT3B,1
IRF4,ZNF860,1
IRF4,OSBPL10-AS1,1
IRF4,PDCD6IP-DT,1
IRF4,ENTPD3,1
IRF4,GNL3,1
IRF4,GLT8D1,1
IRF4,SPCS1,1
IRF4,NEK4,1
IRF4,ARF4,1
IRF4,PTPRG,1
IRF4,PRICKLE2,1
IRF4,KBTBD8,1
IRF4,PPP4R2,1
IRF4,GPR15,1
IRF4,TBC1D23,1
IRF4,TOMM70,1
IRF4,LNP1,1
IRF4,IMPG2,1
IRF4,SLC35A5,1
IRF4,GTPBP8,1
IRF4,GOLGB1,1
IRF4,IQCB1,1
IRF4,EAF2,1
IRF4,SLC15A2,1
IRF4,SNX4,1
IRF4,ZNF148,1
IRF4,SEC61A1,1
IRF4,MBD4,1
IRF4,CDV3,1
IRF4,TF,1
IRF4,SRPRB,1
IRF4,RAB6B,1
IRF4,RASA2,1
IRF4,CHST2,1
IRF4,SLC9A9-AS2,1
IRF4,IL12A,1
IRF4,IFT80,1
IRF4,IL12A-AS1,1
IRF4,PHC3,1
IRF4,PRKCI,1
IRF4,FNDC3B,1
IRF4,LINC02068,1
IRF4,TBL1XR1,1
IRF4,PIK3CA-DT,1
IRF4,MFN1,1
IRF4,TTC14,1
IRF4,CCDC39,1
IRF4,SOX2-OT,1
IRF4,C3orf70,1
IRF4,MAP3K13,1
IRF4,CRYGS,1
IRF4,DNAJB11,1
IRF4,LINC02043,1
IRF4,RTP4,1
IRF4,OPA1,1
IRF4,PCYT1A,1
IRF4,FAM114A1,1
IRF4,UGDH-AS1,1
IRF4,N4BP2,1
IRF4,SLC30A9,1
IRF4,SHISA3,1
IRF4,ATP8A1,1
IRF4,FRYL,1
IRF4,POLR2B,1
IRF4,SRP72,1
IRF4,UBA6,1
IRF4,GNRHR,1
IRF4,UGT2B17,1
IRF4,ENAM,1
IRF4,JCHAIN,1
IRF4,ALB,1
IRF4,PPBP,1
IRF4,MTHFD2L,1
IRF4,PARM1,1
IRF4,PARM1-AS1,1
IRF4,USO1,1
IRF4,SEC31A,1
IRF4,LIN54,1
IRF4,SMARCAD1,1
IRF4,RAP1GDS1,1
IRF4,BBS12,1
IRF4,NUDT6,1
IRF4,AFG2A,1
IRF4,MFSD8,1
IRF4,ABHD18,1
IRF4,ELMOD2,1
IRF4,TBC1D9,1
IRF4,SLC10A7,1
IRF4,FBXW7,1
IRF4,MIR4453HG,1
IRF4,ARFIP1,1
IRF4,SPCS3,1
IRF4,LINC02363,1
IRF4,LINC02362,1
IRF4,IRF2,1
IRF4,LINC02427,1
IRF4,CASP3,1
IRF4,PRIMPOL,1
IRF4,CFAP97,1
IRF4,SNX25,1
IRF4,LRP2BP,1
IRF4,UFSP2,1
IRF4,CCDC110,1
IRF4,PDLIM3,1
IRF4,SORBS2-AS1,1
IRF4,FAM149A,1
IRF4,MTRR,1
IRF4,ICE1,1
IRF4,LINC02150,1
IRF4,SUB1,1
IRF4,LMBRD2,1
IRF4,NADK2,1
IRF4,NADK2-AS1,1
IRF4,C9,1
IRF4,TTC33,1
IRF4,HMGCS1,1
IRF4,PELO,1
IRF4,DHX29,1
IRF4,MTREX,1
IRF4,PLPP1,1
IRF4,SLC38A9,1
IRF4,SMIM15-AS1,1
IRF4,PPWD1,1
IRF4,TRAPPC13,1
IRF4,ERBIN,1
IRF4,SLC30A5,1
IRF4,MRPS36,1
IRF4,RAD17,1
IRF4,MARVELD2,1
IRF4,BDP1,1
IRF4,ZCCHC9,1
IRF4,SKIC3,1
IRF4,ELL2,1
IRF4,ERAP1,1
IRF4,FAM174A,1
IRF4,FER,1
IRF4,MAN2A1,1
IRF4,EPB41L4A,1
IRF4,EPB41L4A-DT,1
IRF4,MCC,1
IRF4,PGGT1B,1
IRF4,TMED7,1
IRF4,CDC42SE2,1
IRF4,UQCRQ,1
IRF4,HSPA4,1
IRF4,SAR1B,1
IRF4,SEC24A,1
IRF4,PKD2L2-DT,1
IRF4,MYOT,1
IRF4,MZB1,1
IRF4,MFAP3,1
IRF4,CLINT1,1
IRF4,WWC1,1
IRF4,RARS1,1
IRF4,PANK3,1
IRF4,LINC01942,1
IRF4,LINC01484,1
IRF4,GMDS-DT,1
IRF4,CDYL,1
IRF4,ATXN1-AS1,1
IRF4,CDKAL1,1
IRF4,GPLD1,1
IRF4,H3C1,1
IRF4,H4C2,1
IRF4,H3C2,1
IRF4,H2AC4,1
IRF4,H2BC3,1
IRF4,H3C3,1
IRF4,H1-2,1
IRF4,H2BC4,1
IRF4,H1-4,1
IRF4,H2BC5,1
IRF4,H2BC6,1
IRF4,H4C4,1
IRF4,H2BC8,1
IRF4,H2AC8,1
IRF4,H1-3,1
IRF4,H4C6,1
IRF4,H3C7,1
IRF4,H3C8,1
IRF4,H2BC10,1
IRF4,H4C8,1
IRF4,BTN1A1,1
IRF4,HMGN4,1
IRF4,H2BC12,1
IRF4,H2AC12,1
IRF4,H3C10,1
IRF4,H2AC14,1
IRF4,H4C12,1
IRF4,H1-5,1
IRF4,HSPA1L,1
IRF4,NEU1,1
IRF4,C4A,1
IRF4,GRM4,1
IRF4,CMTR1,1
IRF4,DNAH8,1
IRF4,UBR2,1
IRF4,PTP4A1,1
IRF4,DOP1A,1
IRF4,PGM3,1
IRF4,RWDD2A,1
IRF4,GJB7,1
IRF4,RARS2,1
IRF4,ORC3,1
IRF4,RNGTT,1
IRF4,MANEA-DT,1
IRF4,MANEA,1
IRF4,UFL1,1
IRF4,PRDM1,1
IRF4,ATG5,1
IRF4,OSTM1,1
IRF4,ARMC2,1
IRF4,ARMC2-AS1,1
IRF4,MFSD4B,1
IRF4,LINC02541,1
IRF4,TBC1D32,1
IRF4,LINC03002,1
IRF4,SIMALR,1
IRF4,PERP,1
IRF4,ARFGEF3,1
IRF4,ESR1,1
IRF4,CLDN20,1
IRF4,C6orf120,1
IRF4,PDCD2,1
IRF4,C1GALT1,1
IRF4,LINC03016,1
IRF4,GLCCI1,1
IRF4,MACC1,1
IRF4,ITGB8-AS1,1
IRF4,ITGB8,1
IRF4,NFE2L3,1
IRF4,PRR15-DT,1
IRF4,ZNF92,1
IRF4,TBL2,1
IRF4,GTF2I-AS1,1
IRF4,HIP1,1
IRF4,CDK14,1
IRF4,PEX1,1
IRF4,MUC3A,1
IRF4,MUC12-AS1,1
IRF4,LHFPL3-AS2,1
IRF4,PUS7,1
IRF4,MET,1
IRF4,CAV1,1
IRF4,SND1,1
IRF4,KLF14,1
IRF4,AKR1B10,1
IRF4,CALD1,1
IRF4,AGBL3,1
IRF4,CREB3L2,1
IRF4,AKR1D1,1
IRF4,HIPK2,1
IRF4,MRPS33,1
IRF4,SH2D4A,1
IRF4,KIF13B,1
IRF4,LSM1,1
IRF4,NSD3,1
IRF4,POMK,1
IRF4,PCMTD1,1
IRF4,PCMTD1-DT,1
IRF4,CSPP1,1
IRF4,NCOA2,1
IRF4,TRAM1,1
IRF4,MSC-AS1,1
IRF4,XKR9,1
IRF4,LACTB2,1
IRF4,RDH10,1
IRF4,OTUD6B-AS1,1
IRF4,PDP1,1
IRF4,TP53INP1,1
IRF4,LINC03044,1
IRF4,GRHL2,1
IRF4,UBR5,1
IRF4,LINC03047,1
IRF4,EMC2,1
IRF4,TAF2,1
IRF4,DERL1,1
IRF4,TBC1D31,1
IRF4,LINC02964,1
IRF4,ZNG1A,1
IRF4,GLDC,1
IRF4,LINC02851,1
IRF4,CDKN2B-AS1,1
IRF4,CDKN2B,1
IRF4,AQP3,1
IRF4,VPS13A,1
IRF4,TUT7,1
IRF4,NAA35,1
IRF4,ZNF510,1
IRF4,ZNF782,1
IRF4,CCDC180,1
IRF4,SLC44A1,1
IRF4,FKTN-AS1,1
IRF4,ZBTB6,1
IRF4,EIF1AX-AS1,1
IRF4,ZNF674,1
IRF4,ZNF41,1
IRF4,IGBP1,1
IRF4,XIAP,1
IRF4,ATP11C,1
IRF4,TKTL1,1
IRF4,PRKCZ,1
IRF4,MIR34AHG,1
IRF4,NMNAT1,1
IRF4,MTOR,1
IRF4,UQCRHL,1
IRF4,TMCO4,1
IRF4,USP48,1
IRF4,WNT4,1
IRF4,CLIC4,1
IRF4,DHDDS,1
IRF4,PPP1R8,1
IRF4,ZBTB8OS,1
IRF4,LINC01685,1
IRF4,TMCO2,1
IRF4,KDM4A,1
IRF4,NRDC,1
IRF4,SLC1A7,1
IRF4,YIPF1,1
IRF4,PLPP3,1
IRF4,SLC35D1,1
IRF4,ANKRD13C,1
IRF4,ZRANB2-DT,1
IRF4,USP33,1
IRF4,FUBP1,1
IRF4,LINC02795,1
IRF4,HS2ST1,1
IRF4,SLC30A7,1
IRF4,CEPT1,1
IRF4,CIMAP3,1
IRF4,SLC16A1,1
IRF4,PTPN22,1
IRF4,AP4B1-AS1,1
IRF4,PHTF1,1
IRF4,PDZK1,1
IRF4,CD160,1
IRF4,RNF115,1
IRF4,LINC02804,1
IRF4,PDE4DIP,1
IRF4,GOLPH3L,1
IRF4,UBE2Q1-AS1,1
IRF4,PYHIN1,1
IRF4,AIM2,1
IRF4,COPA,1
IRF4,SLAMF6,1
IRF4,SLAMF1,1
IRF4,LY9,1
IRF4,SLAMF7,1
IRF4,DCAF6,1
IRF4,DNM3OS,1
IRF4,GPR52,1
IRF4,TNN,1
IRF4,MR1,1
IRF4,CACNA1E,1
IRF4,SWT1,1
IRF4,RO60,1
IRF4,NEK7,1
IRF4,GPR25,1
IRF4,SYT2-AS1,1
IRF4,PIGR,1
IRF4,PFKFB2,1
IRF4,GPATCH2,1
IRF4,ZC3H11B,1
IRF4,EPRS1,1
IRF4,BPNT1,1
IRF4,IARS2,1
IRF4,RAB3GAP2,1
IRF4,C1orf115,1
IRF4,MIA3,1
IRF4,LEFTY2,1
IRF4,SDE2,1
IRF4,ACBD3,1
IRF4,ACBD3-AS1,1
IRF4,MIXL1,1
IRF4,H2BC26,1
IRF4,COG2,1
IRF4,MTR,1
IRF4,TASOR2,1
IRF4,IL15RA,1
IRF4,OPTN,1
IRF4,NSUN6,1
IRF4,ITGB1,1
IRF4,IATPR,1
IRF4,OGDHL,1
IRF4,PARG,1
IRF4,ASAH2,1
IRF4,ASAH2B,1
IRF4,SLC25A16,1
IRF4,BMS1P4,1
IRF4,LIPF,1
IRF4,STAMBPL1,1
IRF4,ACTA2,1
IRF4,IFIT5,1
IRF4,PCGF5,1
IRF4,IDE,1
IRF4,RBP4,1
IRF4,NOC3L,1
IRF4,CHUK,1
IRF4,CALHM1,1
IRF4,SH3PXD2A,1
IRF4,ATP5MK,1
IRF4,NHLRC2,1
IRF4,TRUB1,1
IRF4,RAB11FIP2,1
IRF4,GRK5,1
IRF4,WDR11,1
IRF4,ABRAXAS2,1
IRF4,EDRF1-DT,1
IRF4,EDRF1,1
IRF4,SCART1,1
IRF4,OR52I2,1
IRF4,TMEM41B,1
IRF4,USP47,1
IRF4,RRAS2,1
IRF4,COPB1,1
IRF4,HPS5,1
IRF4,GTF2H1,1
IRF4,UEVLD,1
IRF4,SPTY2D1,1
IRF4,FANCF,1
IRF4,DNAJC24,1
IRF4,EHF,1
IRF4,PDHX,1
IRF4,ACP2,1
IRF4,OSBP,1
IRF4,MS4A2,1
IRF4,NUDT22,1
IRF4,ESRRA,1
IRF4,CLPB,1
IRF4,XRRA1,1
IRF4,PRSS23,1
IRF4,TMEM135,1
IRF4,MMP1,1
IRF4,MMP3,1
IRF4,PDGFD,1
IRF4,MSANTD4,1
IRF4,SLC35F2,1
IRF4,NPAT,1
IRF4,C11orf65,1
IRF4,USP28,1
IRF4,CADM1,1
IRF4,HYOU1,1
IRF4,VPS11-DT,1
IRF4,TBCEL,1
IRF4,HSPA8,1
IRF4,STT3A,1
IRF4,CDON,1
IRF4,SRPRA,1
IRF4,SNX19,1
IRF4,ERC1,1
IRF4,WNT5B,1
IRF4,CLEC2D,1
IRF4,CREBL2,1
IRF4,CDKN1B,1
IRF4,H4C16,1
IRF4,PTPRO,1
IRF4,ETNK1,1
IRF4,SOX5-AS1,1
IRF4,ETFRF1,1
IRF4,DENND5B,1
IRF4,DENND5B-AS1,1
IRF4,ETFBKMT,1
IRF4,RESF1,1
IRF4,IRAK4,1
IRF4,SLC38A1,1
IRF4,RPAP3-DT,1
IRF4,SLC38A4,1
IRF4,SLC38A2,1
IRF4,PRKAG1,1
IRF4,SPATS2,1
IRF4,TMT1A,1
IRF4,ITGB7,1
IRF4,XPOT,1
IRF4,CAND1,1
IRF4,IFNG,1
IRF4,THAP2,1
IRF4,TMEM19,1
IRF4,CAPS2,1
IRF4,GLIPR1L1,1
IRF4,ZDHHC17,1
IRF4,POC1B-AS1,1
IRF4,GALNT4,1
IRF4,CDK17,1
IRF4,CFAP54,1
IRF4,AMDHD1,1
IRF4,HELLPAR,1
IRF4,IGF1,1
IRF4,SLC41A2,1
IRF4,OAS2,1
IRF4,SUDS3,1
IRF4,MLEC,1
IRF4,TPTE2,1
IRF4,LINC02340,1
IRF4,LINC00412,1
IRF4,LNX2,1
IRF4,UBE2L5,1
IRF4,STARD13,1
IRF4,COG6,1
IRF4,NHLRC3,1
IRF4,VWA8-AS1,1
IRF4,DNAJC15,1
IRF4,RCBTB2,1
IRF4,FNDC3A,1
IRF4,SERPINE3,1
IRF4,INTS6,1
IRF4,ALG11,1
IRF4,ABCC4,1
IRF4,MBNL2,1
IRF4,RAP2A,1
IRF4,TM9SF2,1
IRF4,ARHGAP5,1
IRF4,C14orf28,1
IRF4,FANCM,1
IRF4,STYX,1
IRF4,GNPNAT1,1
IRF4,SOCS4,1
IRF4,AP5M1,1
IRF4,KTN1,1
IRF4,LINC00520,1
IRF4,SYT16,1
IRF4,AKAP5,1
IRF4,LINC02324,1
IRF4,FUT8,1
IRF4,FUT8-AS1,1
IRF4,SMOC1,1
IRF4,ZC2HC1C,1
IRF4,MLH3,1
IRF4,TMED10,1
IRF4,JDP2-AS1,1
IRF4,BATF,1
IRF4,CEP128,1
IRF4,GTF2A1,1
IRF4,EML5,1
IRF4,TRIP11,1
IRF4,NDUFB1,1
IRF4,CPSF2,1
IRF4,ATG2B,1
IRF4,GSKIP,1
IRF4,PPP2R5C,1
IRF4,NIPA1,1
IRF4,HERC2,1
IRF4,GOLGA8O,1
IRF4,RYR3,1
IRF4,RASGRP1,1
IRF4,LINC02694,1
IRF4,EIF2AK4,1
IRF4,CHAC1,1
IRF4,NDUFAF1,1
IRF4,LTK,1
IRF4,MGA,1
IRF4,UBR1,1
IRF4,ZSCAN29,1
IRF4,GOLM2,1
IRF4,CTDSPL2-DT,1
IRF4,TRIM69,1
IRF4,BLOC1S6,1
IRF4,SHC4,1
IRF4,AP4E1,1
IRF4,USP8,1
IRF4,TRPM7,1
IRF4,ARPP19,1
IRF4,CCPG1,1
IRF4,TEX9,1
IRF4,MINDY2,1
IRF4,RPS27L,1
IRF4,CSNK1G1,1
IRF4,CLPX,1
IRF4,IGDCC4,1
IRF4,IQCH-AS1,1
IRF4,STRA6,1
IRF4,MINAR1,1
IRF4,SELENOS,1
IRF4,TARS3,1
IRF4,MPG,1
IRF4,ERCC4,1
IRF4,SCNN1B,1
IRF4,EARS2,1
IRF4,NPIPB6,1
IRF4,EIF3CL,1
IRF4,DNAJA2-DT,1
IRF4,ITFG1,1
IRF4,ITFG1-AS1,1
IRF4,CHD9,1
IRF4,RBL2,1
IRF4,SLC12A4,1
IRF4,CDH1,1
IRF4,FCSK,1
IRF4,CMTR2,1
IRF4,MARVELD3,1
IRF4,MLKL,1
IRF4,FA2H,1
IRF4,PKD1L2,1
IRF4,GAN,1
IRF4,C16orf95-DT,1
IRF4,UBE2G1,1
IRF4,B9D1,1
IRF4,ALDH3A2,1
IRF4,SLC47A2,1
IRF4,LGALS9B,1
IRF4,SYNRG,1
IRF4,PLEKHH3,1
IRF4,CCR10,1
IRF4,G6PC1,1
IRF4,NBR1,1
IRF4,CDC27,1
IRF4,LINC02086,1
IRF4,ZNF652-AS1,1
IRF4,SLC35B1,1
IRF4,MYCBPAP,1
IRF4,EPN3,1
IRF4,ANKRD40,1
IRF4,CLTC,1
IRF4,APPBP2,1
IRF4,ACOX1,1
IRF4,LINC02078,1
IRF4,RAB40B,1
IRF4,FOXK2,1
IRF4,METTL4,1
IRF4,MTCL1,1
IRF4,TMEM241,1
IRF4,SS18,1
IRF4,KLHL14,1
IRF4,ZNF24,1
IRF4,GALNT1,1
IRF4,SLC39A6,1
IRF4,MOCOS,1
IRF4,PIK3C3,1
IRF4,MYO5B,1
IRF4,MBD2,1
IRF4,WDR7,1
IRF4,LINC01926,1
IRF4,ZNF532,1
IRF4,SEC11C,1
IRF4,LMAN1,1
IRF4,VPS4B,1
IRF4,ARID3A,1
IRF4,MYDGF,1
IRF4,C19orf67,1
IRF4,PGLYRP2,1
IRF4,HSH2D,1
IRF4,CIB3,1
IRF4,NWD1,1
IRF4,C19orf12,1
IRF4,ZNF507,1
IRF4,DPY19L3-DT,1
IRF4,RGS9BP,1
IRF4,ZBTB32,1
IRF4,IGFLR1,1
IRF4,RINL,1
IRF4,ZNF546,1
IRF4,ZNF780B,1
IRF4,TTYH1,1
IRF4,ZNF154,1
IRF4,ZNF776,1
IRF4,ZNF587B,1
IRF4,ZNF324B,1
IRF4,ZNF460,1
IRF4,ZNF17,1
IRF4,B4GALT3,1
IRF4,ADAMTS4,1
IRF4,NBAS,1
IRF4,SMC6,1
IRF4,SDC1,1
IRF4,DTNB-AS1,1
IRF4,ASXL2,1
IRF4,LINC01936,1
IRF4,GPATCH11,1
IRF4,PRKD3,1
IRF4,HEATR5B,1
IRF4,CEBPZ,1
IRF4,EML4-AS1,1
IRF4,COX7A2L,1
IRF4,ABCG8,1
IRF4,ASB3,1
IRF4,SPTBN1,1
IRF4,COMMD1,1
IRF4,SLC1A4,1
IRF4,RETSAT,1
IRF4,GGCX,1
IRF4,EIF2AK3,1
IRF4,STARD7,1
IRF4,ANKRD36B,1
IRF4,INPP4A,1
IRF4,IL18RAP,1
IRF4,MFSD9,1
IRF4,SEPTIN10,1
IRF4,RGPD6,1
IRF4,ACOXL,1
IRF4,POLR1B,1
IRF4,TMEM87B,1
IRF4,POTEI,1
IRF4,RAB6D,1
IRF4,UBXN4,1
IRF4,RAB3GAP1,1
IRF4,UBR3,1
IRF4,RBM45,1
IRF4,LINC01934,1
IRF4,ITGA4,1
IRF4,CERKL,1
IRF4,DNAJC10,1
IRF4,INPP1,1
IRF4,HIBCH,1
IRF4,GLS,1
IRF4,GTF3C3,1
IRF4,MARS2,1
IRF4,ALS2,1
IRF4,CARF,1
IRF4,SGPP2,1
IRF4,MFF,1
IRF4,TM4SF20,1
IRF4,TRIP12,1
IRF4,CAB39,1
IRF4,ITM2C,1
IRF4,GPR55,1
IRF4,LINC00471,1
IRF4,NMUR1,1
IRF4,COPS8-DT,1
IRF4,HDLBP,1
IRF4,FARP2,1
IRF4,PRND,1
IRF4,CRNKL1,1
IRF4,SEC23B,1
IRF4,HM13,1
IRF4,RALY-AS1,1
IRF4,EDEM2,1
IRF4,NORAD,1
IRF4,OSER1-DT,1
IRF4,EYA2,1
IRF4,PARD6B,1
IRF4,DPM1,1
IRF4,SLCO4A1-AS2,1
IRF4,CHODL,1
IRF4,C21orf91-OT1,1
IRF4,C21orf91,1
IRF4,MIR155HG,1
IRF4,LTN1,1
IRF4,USP16,1
IRF4,DNAJC28,1
IRF4,ENPP4,1
IRF4,HSCB,1
IRF4,CCDC117,1
IRF4,XBP1,1
IRF4,APOL3,1
IRF4,APOL2,1
IRF4,APOL1,1
IRF4,SSTR3,1
IRF4,TNRC6B,1
IRF4,L3MBTL2-AS1,1
IRF4,DESI1,1
IRF4,MEI1,1
IRF4,SEPTIN3,1
IRF4,PPARA,1
IRF4,CRELD2,1
IRF4,ITPR1,1
IRF4,IRAK2,1
IRF4,ANKRD28,1
IRF4,PLCL2,1
IRF4,PLCL2-AS1,1
IRF4,UBE2E1,1
IRF4,TRANK1,1
IRF4,EPM2AIP1,1
IRF4,GOLGA4,1
IRF4,CYP8B1,1
IRF4,LIMD1,1
IRF4,LIMD1-AS1,1
IRF4,CCR2,1
IRF4,LZTFL1,1
IRF4,CCR9,1
IRF4,XCR1,1
IRF4,CCR3,1
IRF4,LRRC2,1
IRF4,BSN-DT,1
IRF4,GMPPB,1
IRF4,MANF,1
IRF4,ACTR8,1
IRF4,CCDC66,1
IRF4,APPL1,1
IRF4,THOC7-AS1,1
IRF4,SUCLG2-DT,1
IRF4,TMF1,1
IRF4,LINC00870,1
IRF4,RIOX2,1
IRF4,RPL24,1
IRF4,CEP97,1
IRF4,NXPE3,1
IRF4,ALCAM,1
IRF4,MYH15,1
IRF4,CD200R1,1
IRF4,BOC,1
IRF4,NEPRO,1
IRF4,CFAP44,1
IRF4,GRAMD1C,1
IRF4,ZDHHC23,1
IRF4,TIGIT,1
IRF4,ZBTB20-AS1,1
IRF4,ZBTB20-AS4,1
IRF4,B4GALT4,1
IRF4,TMEM39A,1
IRF4,COPG1,1
IRF4,ACAD11,1
IRF4,UBA5,1
IRF4,BFSP2,1
IRF4,BFSP2-AS1,1
IRF4,STAG1,1
IRF4,IL20RB-AS1,1
IRF4,CLDN18,1
IRF4,MRPS22,1
IRF4,ZBTB38,1
IRF4,XRN1,1
IRF4,ATR,1
IRF4,U2SURP,1
IRF4,SERP1,1
IRF4,EIF2A,1
IRF4,SELENOT,1
IRF4,MBNL1,1
IRF4,SLC33A1,1
IRF4,KCNAB1,1
IRF4,SSR3,1
IRF4,SAMD7,1
IRF4,FHL1P1,1
IRF4,GPR160,1
IRF4,LINC00578,1
IRF4,ATP11B,1
IRF4,ST6GAL1,1
IRF4,TPRG1,1
IRF4,TP63,1
IRF4,OSTN,1
IRF4,CCDC50,1
IRF4,LINC02026,1
IRF4,LINC02048,1
IRF4,PPP1R2,1
IRF4,DLG1,1
IRF4,SPON2,1
IRF4,ADD1,1
IRF4,TBC1D14,1
IRF4,LCORL,1
IRF4,PI4K2B,1
IRF4,DTHD1,1
IRF4,TLR6,1
IRF4,TMEM156,1
IRF4,KLHL5,1
IRF4,WDR19,1
IRF4,RFC1,1
IRF4,NIPAL1,1
IRF4,TMEM165,1
IRF4,CLOCK,1
IRF4,UBA6-DT,1
IRF4,TMPRSS11D,1
IRF4,STAP1,1
IRF4,AMBN,1
IRF4,SLC4A4,1
IRF4,COX18,1
IRF4,PRDM8-AS1,1
IRF4,MRPS18C,1
IRF4,GPRIN3,1
IRF4,ADH1B,1
IRF4,CXXC4,1
IRF4,PPA2,1
IRF4,OSTC,1
IRF4,SEC24D,1
IRF4,USP53,1
IRF4,SLC7A11,1
IRF4,TMEM184C,1
IRF4,ETFDH,1
IRF4,RAPGEF2,1
IRF4,NEK1,1
IRF4,ENPP6,1
IRF4,SLC25A4,1
IRF4,CLPTM1L,1
IRF4,LINC02236,1
IRF4,TRIO,1
IRF4,LINC02100,1
IRF4,MIER3,1
IRF4,GPBP1,1
IRF4,C5orf64,1
IRF4,ARHGEF28,1
IRF4,GFM2,1
IRF4,POLK,1
IRF4,ANKDD1B,1
IRF4,MSH3,1
IRF4,TMEM167A,1
